"0-0","0-0","0-0","3-11","4-11","5-11","6-11","7-11","8-11","9-11","10-11","11-11","12-11","13-11","14-11","15-11","16-11","17-11","18-11","19-11","20-11","21-11","22-11","23-11","24-11","25-11","26-11","27-11","28-11","29-11","30-11","31-11","32-11","33-11","34-11","35-11","36-11","37-11","38-11","39-11","40-11","41-11","42-11","43-11","44-11","45-11","46-11","47-11","48-11","49-11","50-11","51-11","52-11","53-11","54-11","55-11","56-11","57-11","58-11","59-11","60-11","61-11","62-11","63-11","64-11","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","7-3","6-4","7-4","8-4","9-4","10-4","11-4","12-4","13-4","14-4","12-5","13-5","14-5","15-5","16-5","17-5","15-6","16-6","17-6","18-6","19-6","20-6","21-6","22-6","23-6","24-6","25-6","26-6","27-6","24-7","25-7","26-7","27-7","28-7","29-7","30-7","31-7","28-8","29-8","30-8","31-8","32-8","33-8","34-8","35-8","36-8","37-8","38-8","39-8","40-8","41-8","42-8","43-8","44-8","45-8","46-8","47-8","52-7","53-7","54-7","55-7","60-6","61-6","62-6","63-6","67-5","68-5","69-5","73-4","74-4","75-4","78-3","79-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-11","4-11","5-11","6-11","7-11","8-11","9-11","10-11","11-11","12-11","13-11","14-11","15-11","16-11","17-11","18-11","19-11","20-11","21-11","22-11","23-11","24-11","25-11","26-11","27-11","28-11","29-11","30-11","31-11","32-11","33-11","34-11","35-11","36-11","37-11","38-11","39-11","40-11","41-11","42-11","43-11","44-11","45-11","46-11","47-11","48-11","49-11","50-11","51-11","52-11","53-11","54-11","55-11","56-11","57-11","58-11","59-11","60-11","61-11","62-11","63-11","64-11","65-11"
"0-0","0-0","0-0","3-12","4-12","5-12","6-12","7-12","8-12","9-12","10-12","11-12","12-12","13-12","14-12","15-12","16-12","17-12","18-12","19-12","20-12","21-12","22-12","23-12","24-12","25-12","26-12","27-12","28-12","29-12","30-12","31-12","32-12","33-12","34-12","35-12","36-12","37-12","38-12","39-12","40-12","41-12","42-12","43-12","44-12","45-12","46-12","47-12","48-12","49-12","50-12","51-12","52-12","53-12","54-12","55-12","56-12","57-12","58-12","59-12","60-12","61-12","62-12","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","7-3","8-3","9-3","10-3","11-3","9-4","8-5","9-5","10-5","11-5","12-5","13-5","14-5","15-5","16-5","17-5","15-6","16-6","17-6","18-6","19-6","20-6","18-7","19-7","20-7","21-7","22-7","23-7","24-7","25-7","26-7","27-7","28-7","29-7","30-7","31-7","28-8","29-8","30-8","31-8","32-8","33-8","34-8","35-8","32-9","33-9","34-9","35-9","36-9","37-9","38-9","39-9","40-9","41-9","42-9","43-9","44-9","45-9","46-9","47-9","52-8","53-8","54-8","55-8","60-7","61-7","62-7","63-7","67-6","68-6","69-6","73-5","74-5","75-5","78-4","79-4","83-3","84-3","85-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-12","4-12","5-12","6-12","7-12","8-12","9-12","10-12","11-12","12-12","13-12","14-12","15-12","16-12","17-12","18-12","19-12","20-12","21-12","22-12","23-12","24-12","25-12","26-12","27-12","28-12","29-12","30-12","31-12","32-12","33-12","34-12","35-12","36-12","37-12","38-12","39-12","40-12","41-12","42-12","43-12","44-12","45-12","46-12","47-12","48-12","49-12","50-12","51-12","52-12","53-12","54-12","55-12","56-12","57-12","58-12","59-12","60-12","61-12","62-12","63-12"
"0-0","0-0","0-0","3-13","4-13","5-13","6-13","7-13","8-13","9-13","10-13","11-13","12-13","13-13","14-13","15-13","16-13","17-13","18-13","19-13","20-13","21-13","22-13","23-13","24-13","25-13","26-13","27-13","28-13","29-13","30-13","31-13","32-13","33-13","34-13","35-13","36-13","37-13","38-13","39-13","40-13","41-13","42-13","43-13","44-13","45-13","46-13","47-13","48-13","49-13","50-13","51-13","52-13","53-13","54-13","55-13","56-13","57-13","58-13","59-13","60-13","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","7-3","6-4","7-4","8-4","9-4","10-4","11-4","12-4","13-4","14-4","10-6","11-6","12-6","13-6","14-6","15-6","16-6","17-6","18-6","19-6","20-6","18-7","19-7","20-7","21-7","22-7","23-7","21-8","22-8","23-8","24-8","25-8","26-8","27-8","28-8","29-8","30-8","31-8","32-8","33-8","34-8","35-8","32-9","33-9","34-9","35-9","36-9","37-9","38-9","39-9","36-10","37-10","38-10","39-10","40-10","41-10","42-10","43-10","44-10","45-10","46-10","47-10","52-9","53-9","54-9","55-9","60-8","61-8","62-8","63-8","67-7","68-7","69-7","73-6","74-6","75-6","78-5","79-5","83-4","84-4","85-4","88-3","89-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-13","4-13","5-13","6-13","7-13","8-13","9-13","10-13","11-13","12-13","13-13","14-13","15-13","16-13","17-13","18-13","19-13","20-13","21-13","22-13","23-13","24-13","25-13","26-13","27-13","28-13","29-13","30-13","31-13","32-13","33-13","34-13","35-13","36-13","37-13","38-13","39-13","40-13","41-13","42-13","43-13","44-13","45-13","46-13","47-13","48-13","49-13","50-13","51-13","52-13","53-13","54-13","55-13","56-13","57-13","58-13","59-13","60-13","61-13"
"0-0","0-0","0-0","3-14","4-14","5-14","6-14","7-14","8-14","9-14","10-14","11-14","12-14","13-14","14-14","15-14","16-14","17-14","18-14","19-14","20-14","21-14","22-14","23-14","24-14","25-14","26-14","27-14","28-14","29-14","30-14","31-14","32-14","33-14","34-14","35-14","36-14","37-14","38-14","39-14","40-14","41-14","42-14","43-14","44-14","45-14","46-14","47-14","48-14","49-14","50-14","51-14","52-14","53-14","54-14","55-14","56-14","57-14","58-14","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","7-3","8-3","9-3","10-3","11-3","9-4","8-5","9-5","10-5","11-5","12-5","13-5","14-5","15-5","16-5","17-5","13-7","14-7","15-7","16-7","17-7","18-7","19-7","20-7","21-7","22-7","23-7","21-8","22-8","23-8","24-8","25-8","26-8","24-9","25-9","26-9","27-9","28-9","29-9","30-9","31-9","32-9","33-9","34-9","35-9","36-9","37-9","38-9","39-9","36-10","37-10","38-10","39-10","40-10","41-10","42-10","43-10","40-11","41-11","42-11","43-11","44-11","45-11","46-11","47-11","52-10","53-10","54-10","55-10","60-9","61-9","62-9","63-9","67-8","68-8","69-8","73-7","74-7","75-7","78-6","79-6","83-5","84-5","85-5","88-4","89-4","93-3","94-3","95-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-14","4-14","5-14","6-14","7-14","8-14","9-14","10-14","11-14","12-14","13-14","14-14","15-14","16-14","17-14","18-14","19-14","20-14","21-14","22-14","23-14","24-14","25-14","26-14","27-14","28-14","29-14","30-14","31-14","32-14","33-14","34-14","35-14","36-14","37-14","38-14","39-14","40-14","41-14","42-14","43-14","44-14","45-14","46-14","47-14","48-14","49-14","50-14","51-14","52-14","53-14","54-14","55-14","56-14","57-14","58-14","59-14"
"0-0","0-0","0-0","3-15","4-15","5-15","6-15","7-15","8-15","9-15","10-15","11-15","12-15","13-15","14-15","15-15","16-15","17-15","18-15","19-15","20-15","21-15","22-15","23-15","24-15","25-15","26-15","27-15","28-15","29-15","30-15","31-15","32-15","33-15","34-15","35-15","36-15","37-15","38-15","39-15","40-15","41-15","42-15","43-15","44-15","45-15","46-15","47-15","48-15","49-15","50-15","51-15","52-15","53-15","54-15","55-15","56-15","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","7-3","6-4","7-4","8-4","9-4","10-4","11-4","12-4","13-4","14-4","10-6","11-6","12-6","13-6","14-6","15-6","16-6","17-6","18-6","19-6","15-8","16-8","17-8","18-8","19-8","20-8","21-8","22-8","23-8","24-8","25-8","26-8","24-9","25-9","26-9","27-9","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-13","4-13","5-13","6-13","7-13","8-13","9-13","10-13","11-12","12-12","13-12","14-12","15-12","16-12","17-11","18-11","19-11","20-11","21-10","22-10","23-10","24-10","25-9","26-9","27-9","28-8","29-8","30-8","31-7","32-7","33-6","34-6","35-6","36-5","37-5","38-4","39-4","40-4","41-3","42-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-15","4-15","5-15","6-15","7-15","8-15","9-15","10-15","11-15","12-15","13-15","14-15","15-15","16-15","17-15","18-15","19-15","20-15","21-15","22-15","23-15","24-15","25-15","26-15","27-15","28-15","29-15","30-15","31-15","32-15","33-15","34-15","35-15","36-15","37-15","38-15","39-15","40-15","41-15","42-15","43-15","44-15","45-15","46-15","47-15","48-15","49-15","50-15","51-15","52-15","53-15","54-15","55-15","56-15","57-15"
"0-0","0-0","0-0","3-16","4-16","5-16","6-16","7-16","8-16","9-16","10-16","11-16","12-16","13-16","14-16","15-16","16-16","17-16","18-16","19-16","20-16","21-16","22-16","23-16","24-16","25-16","26-16","27-16","28-16","29-16","30-16","31-16","32-16","33-16","34-16","35-16","36-16","37-16","38-16","39-16","40-16","41-16","42-16","43-16","44-16","45-16","46-16","47-16","48-16","49-16","50-16","51-16","52-16","53-16","54-16","55-16","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","7-3","6-4","7-4","8-4","9-4","8-5","9-5","10-5","11-5","12-5","13-5","14-5","15-5","16-5","17-5","13-7","14-7","15-7","16-7","17-7","18-7","19-7","20-7","21-7","22-7","18-9","19-9","20-9","21-9","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-13","4-13","5-13","6-13","7-13","8-12","9-12","10-12","11-12","12-11","13-11","14-11","15-11","16-10","17-10","18-10","19-9","20-9","21-9","22-8","23-8","24-7","25-7","26-7","27-6","28-6","29-5","30-5","31-5","32-4","33-4","34-3","35-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-16","4-16","5-16","6-16","7-16","8-16","9-16","10-16","11-16","12-16","13-16","14-16","15-16","16-16","17-16","18-16","19-16","20-16","21-16","22-16","23-16","24-16","25-16","26-16","27-16","28-16","29-16","30-16","31-16","32-16","33-16","34-16","35-16","36-16","37-16","38-16","39-16","40-16","41-16","42-16","43-16","44-16","45-16","46-16","47-16","48-16","49-16","50-16","51-16","52-16","53-16","54-16","55-16","56-16"
"0-0","0-0","0-0","3-17","4-17","5-17","6-17","7-17","8-17","9-17","10-17","11-17","12-17","13-17","14-17","15-17","16-17","17-17","18-17","19-17","20-17","21-17","22-17","23-17","24-17","25-17","26-17","27-17","28-17","29-17","30-17","31-17","32-17","33-17","34-17","35-17","36-17","37-17","38-17","39-17","40-17","41-17","42-17","43-17","44-17","45-17","46-17","47-17","48-17","49-17","50-17","51-17","52-17","53-17","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","7-3","6-4","7-4","8-4","9-4","8-5","9-5","10-5","11-5","10-6","11-6","12-6","13-6","14-6","15-6","16-6","17-6","18-6","19-6","15-8","16-8","17-8","18-8","19-8","20-8","21-8","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-13","4-13","5-13","6-13","7-12","8-12","9-12","10-12","11-11","12-11","13-11","14-10","15-10","16-10","17-9","18-9","19-8","20-8","21-8","22-7","23-7","24-6","25-6","26-6","27-5","28-5","29-4","30-4","31-3","32-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-17","4-17","5-17","6-17","7-17","8-17","9-17","10-17","11-17","12-17","13-17","14-17","15-17","16-17","17-17","18-17","19-17","20-17","21-17","22-17","23-17","24-17","25-17","26-17","27-17","28-17","29-17","30-17","31-17","32-17","33-17","34-17","35-17","36-17","37-17","38-17","39-17","40-17","41-17","42-17","43-17","44-17","45-17","46-17","47-17","48-17","49-17","50-17","51-17","52-17","53-17","54-17"
"0-0","0-0","0-0","3-18","4-18","5-18","6-18","7-18","8-18","9-18","10-18","11-18","12-18","13-18","14-18","15-18","16-18","17-18","18-18","19-18","20-18","21-18","22-18","23-18","24-18","25-18","26-18","27-18","28-18","29-18","30-18","31-18","32-18","33-18","34-18","35-18","36-18","37-18","38-18","39-18","40-18","41-18","42-18","43-18","44-18","45-18","46-18","47-18","48-18","49-18","50-18","51-18","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","3-4","4-4","5-4","6-4","7-4","8-4","9-4","8-5","9-5","10-5","11-5","10-6","11-6","12-6","13-6","12-7","13-7","14-7","15-7","16-7","17-7","18-7","19-7","20-7","21-7","22-7","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","0-0","0-0","0-0","3-3","4-3","5-3","6-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-13","4-13","5-13","6-13","7-12","8-12","9-12","10-11","11-11","12-11","13-10","14-10","15-9","16-9","17-9","18-8","19-8","20-7","21-7","22-7","23-6","24-6","25-5","26-5","27-4","28-4","29-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-18","4-18","5-18","6-18","7-18","8-18","9-18","10-18","11-18","12-18","13-18","14-18","15-18","16-18","17-18","18-18","19-18","20-18","21-18","22-18","23-18","24-18","25-18","26-18","27-18","28-18","29-18","30-18","31-18","32-18","33-18","34-18","35-18","36-18","37-18","38-18","39-18","40-18","41-18","42-18","43-18","44-18","45-18","46-18","47-18","48-18","49-18","50-18","51-18","52-18"
"0-0","0-0","0-0","3-19","4-19","5-19","6-19","7-19","8-19","9-19","10-19","11-19","12-19","13-19","14-19","15-19","16-19","17-19","18-19","19-19","20-19","21-19","22-19","23-19","24-19","25-19","26-19","27-19","28-19","29-19","30-19","31-19","32-19","33-19","34-19","35-19","36-19","37-19","38-19","39-19","40-19","41-19","42-19","43-19","44-19","45-19","46-19","47-19","48-19","49-19","50-19","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-5","4-5","5-5","6-5","7-5","8-5","9-5","10-5","11-5","10-6","11-6","12-6","13-6","12-7","13-7","14-7","15-7","14-8","15-8","16-8","17-8","18-8","19-8","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","7-3","8-3","9-3","10-3","11-3","12-3","13-3","14-3","15-3","0-0","0-0","0-0","3-4","4-4","5-4","6-4","7-3","8-3","9-3","10-3","11-3","12-3","13-3","14-3","15-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-14","4-13","5-13","6-13","7-12","8-12","9-12","10-11","11-11","12-10","13-10","14-10","15-9","16-9","17-8","18-8","19-8","20-7","21-7","22-6","23-6","24-5","25-5","26-4","27-3","28-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-19","4-19","5-19","6-19","7-19","8-19","9-19","10-19","11-19","12-19","13-19","14-19","15-19","16-19","17-19","18-19","19-19","20-19","21-19","22-19","23-19","24-19","25-19","26-19","27-19","28-19","29-19","30-19","31-19","32-19","33-19","34-19","35-19","36-19","37-19","38-19","39-19","40-19","41-19","42-19","43-19","44-19","45-19","46-19","47-19","48-19","49-19","50-19","51-19"
"0-0","0-0","0-0","3-20","4-20","5-20","6-20","7-20","8-20","9-20","10-20","11-20","12-20","13-20","14-20","15-20","16-20","17-20","18-20","19-20","20-20","21-20","22-20","23-20","24-20","25-20","26-20","27-20","28-20","29-20","30-20","31-20","32-20","33-20","34-20","35-20","36-20","37-20","38-20","39-20","40-20","41-20","42-20","43-20","44-20","45-20","46-20","47-20","48-20","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","0-0","0-0","0-0","0-0","3-6","4-6","5-6","6-6","7-6","8-6","9-6","10-6","11-6","12-6","13-6","12-7","13-7","14-7","15-7","14-8","15-8","16-8","17-8","16-9","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","7-3","8-3","9-3","10-3","11-3","12-3","13-3","14-3","15-3","16-3","17-3","18-3","19-3","15-4","0-0","0-0","0-0","3-5","4-5","5-5","6-5","7-4","8-4","9-4","10-4","11-4","12-4","13-4","14-4","15-4","16-3","17-3","18-3","19-3","20-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-14","4-13","5-13","6-13","7-12","8-12","9-11","10-11","11-11","12-10","13-10","14-9","15-9","16-9","17-8","18-8","19-7","20-7","21-6","22-6","23-5","24-4","25-4","26-3","27-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-20","4-20","5-20","6-20","7-20","8-20","9-20","10-20","11-20","12-20","13-20","14-20","15-20","16-20","17-20","18-20","19-20","20-20","21-20","22-20","23-20","24-20","25-20","26-20","27-20","28-20","29-20","30-20","31-20","32-20","33-20","34-20","35-20","36-20","37-20","38-20","39-20","40-20","41-20","42-20","43-20","44-20","45-20","46-20","47-20","48-20","49-20"
"0-0","0-0","0-0","3-21","4-21","5-21","6-21","7-21","8-21","9-21","10-21","11-21","12-21","13-21","14-21","15-21","16-21","17-21","18-21","19-21","20-21","21-21","22-21","23-21","24-21","25-21","26-21","27-21","28-21","29-21","30-21","31-21","32-21","33-21","34-21","35-21","36-21","37-21","38-21","39-21","40-21","41-21","42-21","43-21","44-21","45-21","46-21","47-21","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","3-4","5-3","0-0","0-0","0-0","0-0","3-7","4-7","5-7","6-7","7-7","7-8","8-8","9-8","10-8","11-8","12-8","13-8","14-8","15-8","16-8","17-8","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","7-3","8-3","9-3","10-3","11-3","12-3","13-3","14-3","15-3","16-3","17-3","18-3","19-3","15-4","16-4","17-4","18-4","19-4","20-4","0-0","0-0","0-0","3-6","4-6","5-6","6-6","7-5","8-5","9-5","10-5","11-5","12-5","13-5","14-5","15-5","16-4","17-4","18-4","19-4","20-4","21-3","22-3","23-3","24-3","25-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-14","4-13","5-13","6-12","7-12","8-12","9-11","10-11","11-10","12-10","13-10","14-9","15-9","16-8","17-8","18-7","19-7","20-6","21-5","22-5","23-4","24-4","25-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-21","4-21","5-21","6-21","7-21","8-21","9-21","10-21","11-21","12-21","13-21","14-21","15-21","16-21","17-21","18-21","19-21","20-21","21-21","22-21","23-21","24-21","25-21","26-21","27-21","28-21","29-21","30-21","31-21","32-21","33-21","34-21","35-21","36-21","37-21","38-21","39-21","40-21","41-21","42-21","43-21","44-21","45-21","46-21","47-21","48-21"
"0-0","0-0","0-0","3-22","4-22","5-22","6-22","7-22","8-22","9-22","10-22","11-22","12-22","13-22","14-22","15-22","16-22","17-22","18-22","19-22","20-22","21-22","22-22","23-22","24-22","25-22","26-22","27-22","28-22","29-22","30-22","31-22","32-22","33-22","34-22","35-22","36-22","37-22","38-22","39-22","40-22","41-22","42-22","43-22","44-22","45-22","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","7-3","0-0","0-0","0-0","0-0","0-0","3-9","4-9","5-9","6-9","7-9","8-9","9-9","10-9","11-9","12-9","13-9","14-9","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","7-3","8-3","9-3","10-3","11-3","9-4","10-4","11-4","12-4","13-4","14-4","15-4","16-4","17-4","18-4","19-4","20-4","21-4","22-4","23-4","24-4","20-5","0-0","0-0","0-0","3-7","4-7","5-7","6-7","7-6","8-6","9-6","10-6","11-6","12-6","13-6","14-6","15-6","16-5","17-5","18-5","19-5","20-5","21-4","22-4","23-4","24-4","25-4","26-3","27-3","28-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-13","4-13","5-13","6-12","7-12","8-11","9-11","10-11","11-10","12-10","13-9","14-9","15-8","16-8","17-7","18-6","19-6","20-5","21-5","22-4","23-3","24-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-22","4-22","5-22","6-22","7-22","8-22","9-22","10-22","11-22","12-22","13-22","14-22","15-22","16-22","17-22","18-22","19-22","20-22","21-22","22-22","23-22","24-22","25-22","26-22","27-22","28-22","29-22","30-22","31-22","32-22","33-22","34-22","35-22","36-22","37-22","38-22","39-22","40-22","41-22","42-22","43-22","44-22","45-22","46-22"
"0-0","0-0","0-0","3-23","4-23","5-23","6-23","7-23","8-23","9-23","10-23","11-23","12-23","13-23","14-23","15-23","16-23","17-23","18-23","19-23","20-23","21-23","22-23","23-23","24-23","25-23","26-23","27-23","28-23","29-23","30-23","31-23","32-23","33-23","34-23","35-23","36-23","37-23","38-23","39-23","40-23","41-23","42-23","43-23","44-23","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","3-4","4-4","5-4","6-4","7-4","9-3","0-0","0-0","0-0","0-0","3-10","4-10","5-10","6-10","7-10","8-10","9-10","10-10","11-10","12-10","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","7-3","8-3","9-3","10-3","11-3","9-4","10-4","11-4","12-4","13-4","14-4","12-5","13-5","14-5","15-5","16-5","17-5","18-5","19-5","20-5","21-5","22-5","23-5","24-5","25-5","0-0","0-0","0-0","3-8","4-8","5-8","6-8","7-7","8-7","9-7","10-7","11-7","12-7","13-7","14-7","15-7","16-6","17-6","18-6","19-6","20-6","21-5","22-5","23-5","24-5","25-5","26-4","27-4","28-4","29-3","30-3","31-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-14","4-13","5-13","6-12","7-12","8-12","9-11","10-11","11-10","12-10","13-9","14-9","15-8","16-7","17-7","18-6","19-6","20-5","21-4","22-4","23-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-23","4-23","5-23","6-23","7-23","8-23","9-23","10-23","11-23","12-23","13-23","14-23","15-23","16-23","17-23","18-23","19-23","20-23","21-23","22-23","23-23","24-23","25-23","26-23","27-23","28-23","29-23","30-23","31-23","32-23","33-23","34-23","35-23","36-23","37-23","38-23","39-23","40-23","41-23","42-23","43-23","44-23","45-23"
"0-0","0-0","0-0","3-24","4-24","5-24","6-24","7-24","8-24","9-24","10-24","11-24","12-24","13-24","14-24","15-24","16-24","17-24","18-24","19-24","20-24","21-24","22-24","23-24","24-24","25-24","26-24","27-24","28-24","29-24","30-24","31-24","32-24","33-24","34-24","35-24","36-24","37-24","38-24","39-24","40-24","41-24","42-24","43-24","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","7-3","5-5","6-5","7-5","9-4","0-0","0-0","0-0","0-0","0-0","3-11","4-11","5-11","6-11","7-11","8-11","9-11","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","7-3","8-3","9-3","10-3","11-3","9-4","10-4","11-4","12-4","13-4","14-4","12-5","13-5","14-5","15-5","16-5","17-5","15-6","16-6","17-6","18-6","19-6","20-6","21-6","22-6","23-6","24-6","25-6","0-0","0-0","0-0","3-9","4-9","5-9","6-9","7-8","8-8","9-8","10-8","11-8","12-8","13-8","14-8","15-8","16-7","17-7","18-7","19-7","20-7","21-6","22-6","23-6","24-6","25-6","26-5","27-5","28-5","29-4","30-4","31-4","32-3","33-3","34-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-14","4-13","5-13","6-13","7-12","8-12","9-11","10-11","11-10","12-10","13-9","14-8","15-8","16-7","17-7","18-6","19-5","20-5","21-4","22-3","23-3","0-0","0-0","0-0","0-0","0-0","0-0","3-24","4-24","5-24","6-24","7-24","8-24","9-24","10-24","11-24","12-24","13-24","14-24","15-24","16-24","17-24","18-24","19-24","20-24","21-24","22-24","23-24","24-24","25-24","26-24","27-24","28-24","29-24","30-24","31-24","32-24","33-24","34-24","35-24","36-24","37-24","38-24","39-24","40-24","41-24","42-24","43-24","44-24"
"0-0","0-0","0-0","3-25","4-25","5-25","6-25","7-25","8-25","9-25","10-25","11-25","12-25","13-25","14-25","15-25","16-25","17-25","18-25","19-25","20-25","21-25","22-25","23-25","24-25","25-25","26-25","27-25","28-25","29-25","30-25","31-25","32-25","33-25","34-25","35-25","36-25","37-25","38-25","39-25","40-25","41-25","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","3-4","4-4","5-4","6-4","7-4","8-4","6-6","7-6","9-5","13-3","0-0","0-0","0-0","0-0","3-12","4-12","5-12","6-12","7-12","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","7-3","8-3","9-3","10-3","11-3","9-4","10-4","11-4","12-4","13-4","14-4","12-5","13-5","14-5","15-5","16-5","17-5","15-6","16-6","17-6","18-6","19-6","20-6","18-7","19-7","20-7","21-7","22-7","23-7","24-7","25-7","0-0","0-0","0-0","3-10","4-10","5-10","6-10","7-9","8-9","9-9","10-9","11-9","12-9","13-9","14-9","15-9","16-8","17-8","18-8","19-8","20-8","21-7","22-7","23-7","24-7","25-7","26-6","27-6","28-6","29-5","30-5","31-5","32-4","33-4","34-4","35-3","36-3","37-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-14","4-14","5-13","6-13","7-12","8-12","9-11","10-11","11-10","12-9","13-9","14-8","15-8","16-7","17-6","18-6","19-5","20-4","21-4","22-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-25","4-25","5-25","6-25","7-25","8-25","9-25","10-25","11-25","12-25","13-25","14-25","15-25","16-25","17-25","18-25","19-25","20-25","21-25","22-25","23-25","24-25","25-25","26-25","27-25","28-25","29-25","30-25","31-25","32-25","33-25","34-25","35-25","36-25","37-25","38-25","39-25","40-25","41-25","42-25"
